clue_id,player_id,answer,wager,is_correct
137731,4811,What is Norma?,1050,0
137731,4813,What is Tears of a Clown,1800,0
137788,4814,What is Real,2799,0
137788,4813,What is Unsolved Mysteries?,799,0
137788,4815,What is America\'s Most Wanted,6001,1
137845,4816,What are White House napkins?,2000,0
137845,4817,What are U.S. Flags?,3000,0
137845,4815,What are teddy Bears,2501,1
137906,4819,What is panorama?,799,0
137906,4818,What is Chioroscuro,1700,0
137906,4815,What is Perspective,400,1
137967,4815,Who was Dizzy Gillespie,5699,0
137967,4821,Who is Selena?,4000,0
137967,4820,Who was Leonard Bernstein?,6801,1
138028,4820,What is Ebay?,1899,1
138028,4822,What is America on line?,2400,0
138028,4823,What is auction com?,5801,0
138082,4825,Who was Trotsky?,8399,1
138082,4789,Who is Picasso?,3001,0
138138,4825,What is Mexico City?,501,1
138138,4827,What is Sydney,8600,0
138138,4826,What is Sydney?,8001,0
138199,4829,What is Lolita?,5905,1
138199,4828,What is ?,6000,0
138199,4825,What was Lolita?,1101,1
138260,4830,What is pineapple?,100,0
138260,4825,What is pineapple?,0,0
138260,4831,What is pineapple?,10500,0
138321,4832,What is Saudi Arabia?,1000,1
138321,4833,What is Nepal?,6000,0
138381,4833,What are tribbles?,1405,1
138381,4835,What are ?,9350,0
138381,4834,What are Tribbles?,4401,1
138439,4836,Who is Nelson Mandela?,8000,1
138439,4837,Who Horatio,1801,0
138500,4839,What is Coca-Cola?,6100,1
138500,4838,What is Coca-Cola?,2601,1
138500,4836,What is Coca-Cola?,8001,1
138561,4841,Who Mae West?,0,0
138561,4840,Who was Bernhardt??,3500,0
138561,4822,Who is [Mary Pickford] Annie Oakley,4000,1
138622,4842,What is curry?,3499,0
138622,4843,What is garlic?,0,0
138622,4822,What is ginseng,10201,0
138683,4844,Who is Jackson?,2101,1
138683,4845,Who is Bobbie Blue Blan,2600,0
138683,4843,Who [Joe] Joe Jackson of [Jackson 5],2000,1
138743,4847,What is Ethiopia,1900,0
138743,4846,What is Chad?,2001,0
138743,4843,What is Namibia,4701,0
138804,4848,What is an axis?,9198,1
138804,4849,What is axis,9200,1
138804,4836,What is unholy?,1000,0
138862,4850,"What is July 4th, 1976",4200,1
138862,4851,What is 7-4-1976?,3200,1
138862,4846,"What is July 4, 1976",5100,1
138923,4853,What is [Around The] Fantastic Voyage,2400,0
138923,4852,What is The Time Machine?,4000,1
138923,4846,What is Ulysses?,1000,0
138984,4854,What is ?,0,0
138984,4855,What is The Mask of Zorro?,2200,0
138984,4846,What is The,1000,0
139045,4857,Who are Crosby Still Nash & Young,1999,0
139045,4846,Who is the Moody Blues?,801,0
139045,4856,Who are The Eagles,6500,0
139105,4860,Who Margaret Thatcher,3199,1
139105,4858,Who is Khadaffi,3500,0
139105,4859,Who is Thatcher?,2200,1
139166,4861,What,4000,0
139166,4862,What is folic acid?,1000,1
139166,4859,What is Folic Acid?,4001,1
139227,4859,Who is Pete Sampras?,3600,1
139227,4863,Who is [Pete Samp] Pete Sampras?,2101,1
139227,4864,Who is Pete Sampras,3000,1
139288,4865,What is The Godfather + Lord of the Rings,0,1
139288,4836,"What is Lord of the Rings & Shreck 1, 2, 3?",9800,0
139288,4866,What are The Godfather + Lord of the Rings,0,1
139349,4867,Who is Patton?,8399,1
139349,4868,Who is MacArthur,3000,0
139349,4866,Who is Eisenhower?,13401,0
139409,4870,What is 747?,0,0
139409,4864,What is 351,0,0
139409,4869,What is 813?,2000,0
139470,4872,What is 12 Angry Men?,4699,1
139470,4871,What is Double Indemnity?,6800,0
139470,4869,What is Mr. Arkadi,5000,0
139525,4874,Who is Shakespeare?,6701,0
139525,4873,Who is Elisabeth B. Browning?,8000,1
139525,4867,Who is Elizabeth Barret Browning?,4401,1
139575,4876,What is the Peace Corps?,2100,0
139575,4877,What is The Red Cross,800,1
139575,4875,What is U.N.,2000,0
139627,4878,Who is ?,1000,0
139627,4879,Who was ?,100,0
139627,4880,Who is DeGoal?,2000,1
139687,4882,Who is Cate Blanchett?,7599,1
139687,4881,Who is _____?,5199,0
139687,4867,Who is Theron?,9401,0
139748,4882,"What is Pierre, S.D.?",7199,1
139748,4884,What is Pierre?,13600,1
139748,4883,What is Pierre?,13999,1
139809,4883,What is William?,11900,1
139809,4886,What is Andrew?,13598,0
139809,4885,What is William?,9300,1
139868,4887,Who is Sue Grafton?,25,1
139868,4888,Who is Bradford,1000,0
139868,4872,Who is Beverly Cleary?,2101,0
139928,4890,What is [Bar] dunster isle?,1324,0
139928,4872,What is Singapore?,601,0
139928,4889,What is Malta?,2000,1
139988,4892,What is Alaska?,1400,0
139988,4889,What is Alaska?,401,0
139988,4891,What is Alaska?,0,0
140049,4891,What is Network?,0,1
140049,4893,What is Network,5000,1
140049,4894,What is Network?,1200,1
140110,4896,Who are Kennedy & Garfield?,1200,1
140110,4895,Who were Kennedy and Garfield?,1200,1
140110,4894,Who are Kennedy and Garfield?,4701,1
140171,4898,What is Tahiti?,0,0
140171,4897,What is Waikiki Beach?,6900,0
140171,4894,What is Oyster Bay?,4301,0
140232,4899,What is the spermwhale,2700,0
140232,4898,What is the Porpoise,5700,0
140232,4116,What is the porpoise,1700,0
140292,4901,What is Physics?,1000,0
140292,4900,What is Chemistry,6900,0
140292,4116,What is Economics,6400,1
140353,4902,Who is Catherine?,12000,0
140353,4903,Who is Katherine Neville?,12299,0
140353,4885,Who is Anne Boleyn?,9700,0
140414,4904,What is a sacrifice?,7199,0
140414,4885,What is fly ball?,12799,0
140414,4905,What is a knuckleball?,9901,1
140475,4906,What are French Fries?,9950,0
140475,4905,What are tacos?,10000,1
140475,4907,What are french fries?,14000,0
140536,4908,Who was Lafayette?,7000,1
140536,4905,Who is Lafayette?,15999,1
140536,4909,Who is Lafayette,7401,1
140597,4910,What is Jericho?  Hi Mom + Daddy,5798,1
140597,4909,What is Jericho,5600,1
140597,4905,What is Jericho?,5001,1
140658,4913,Who is Thoreau?,4600,1
140658,4912,Who is Thoreau?,2001,1
140658,4911,Who is Thoreau?,1000,1
140719,4916,What are the Hanging Gardens of Babylon?,5799,1
140719,4915,What is the Parthenon,8299,0
140719,4914,What are the Hanging Gardens of Babylon,22200,1
140780,4917,Who was John Quincy Adams?,11900,0
140780,4918,Who is T. Roosevelt?,6002,1
140780,4919,Who is T. Roosevelt,8000,1
140841,4922,What is the Mediterranean Sea,2100,1
140841,4920,What is the Mediterranean Sea?,3900,1
140841,4921,What is the Meditterean Sea,4401,0
140902,4925,What is @ ?,5500,1
140902,4923,What is @,2500,1
140902,4924,What is @,1501,1
140963,4928,What is the Washington Monument?,1500,1
140963,4926,What is the Washington Monument?,4800,1
140963,4927,What is the Sears Tower?,1550,0
141024,4930,What is Saturn,2600,0
141024,4931,What is Jupiter?,300,0
141085,4920,What were llamas?,1000,0
141085,4924,[What is a llama?]  What is a llama?,5400,0
141085,4926,What are Donkeys,4801,0
141146,4925,What [Cabot Cheese?] Nabisco?,500,0
141146,4922,What is Ben & Jerrys?,3500,1
141146,2654,What is [Burger King] Denney\'s,2001,0
141203,4931,Who is Newt Gingrich?,150,0
141203,4927,Who is the Secretary of State?,4599,1
141203,4923,Who is Albright,6000,1
141264,4920,Who is Kelsey Grammer?,2800,1
141264,4923,Who is I have no clue?,0,0
141264,4922,Who is Kelsey Grammar?,3200,1
141325,4923,Who is Salinger?,1900,0
141325,4922,Who is Steinbeck?,1000,1
141325,4920,Who is Steinbeck?,6001,1
141386,4932,Who was Mozart?,3000,1
141386,4933,Who is Mozart?,2008,1
141386,4934,Who is Motzart?,12411,1
141447,4936,Who is Cicero?,5998,0
141447,4937,Who is Julius Caesar?,10000,1
141447,4935,Who was Cicero,13001,0
141508,4911,What is cricket?,10800,0
141508,4937,What is baseball?,9401,0
141508,4914,What is table tennis?,12201,0
141569,4916,What is Go G-town Rugby!,2596,0
141569,4934,What is Congrats! Go BLUE!,0,0
141569,4918,What is ...I don\'t know.,0,0
141630,4915,What is Mexico?,4400,0
141630,4919,What is Texas?,15600,1
141630,4933,What is California?,13700,0
141691,4919,Who was Scott?,7600,1
141691,4914,Who is Scott,15000,1
141691,4918,Who is [Scott crossed out] Peary?,6002,0
141752,4918,What is Congrats to the winner.  West is Best.,10400,0
141752,4914,What is France,3000,1
141752,4919,What is France? =),6800,1
141813,4939,Who is Teddy Roosevelt?,2800,0
141813,4938,Who is Conrad?,2502,0
141813,4940,Who was Dr. Livingston?,4000,0
141874,4943,What is Antarctica?,4800,0
141874,4941,What is Mars?,4100,1
141874,4942,What is Antarctica?,1405,0
141935,4945,"Who are Snap, Crackle and Pop?",0,1
141935,4946,"Who are Snap, Crackle and Pop",3999,1
141935,4944,"Who are Snap, Krackle, and Pop?",1500,1
141996,4949,"What is ""The Onion""",1400,1
141996,4947,What is The Onion,3800,1
141996,4948,What is Mad?,1600,0
142057,4951,What is a coordinate system?,1800,0
142057,4950,What is ???,0,0
142057,4952,What is a cursor,1800,0
142118,4938,What is [RHS] E Timor,333,0
142118,4950,What is Kosovo?,5000,0
142118,4944,What is Panama?,5099,1
142179,4946,Who was [Washington] Henry,2800,0
142179,4947,Who is Thomas Jefferson?,3103,0
142179,4941,Who is [George Washing] Robert E. Lee?,3200,0
142240,4948,What is South Africa?,2994,0
142240,4942,What is South Africa?,4200,0
142240,4952,What is South Africa,0,0
142301,4952,What is The Great Salt Lake,3000,0
142301,4944,What is the Great Salt Lake?,2000,1
142301,4941,What is Lake Champlain?,2100,0
142362,4944,Who was John Brown?,1100,1
142362,4952,Who was John Brown,2000,1
142362,4941,Who was John Brown?,3501,1
142422,4953,Who are Iaccoca & Yeager?,1200,1
142422,1293,Who are Yeager & Iacocca?,2001,1
142422,1291,Who are Iococa & Johnson,0,0
142482,4955,What is Taxi Driver?,6395,1
142482,4905,"What is ""Taxi Driver""?",11199,1
142482,4954,What is Taxi Driver?,8400,1
142543,4957,Who is ?,200,0
142543,4954,Who is J.M. Barrie?,18000,1
142543,4956,Who is J.M. Barrie?,3000,1
142604,4959,What is the carrot?,3100,1
142604,4958,What is orange?,1601,0
142604,1,What is the carrot?,10000,1
142665,4961,What are Israel + Jordan,3000,0
142665,4960,What are East & West Germany?,3000,0
142665,4956,What are Pakistan and India?,5000,1
142726,4962,Who are the Amish?,8601,1
142726,4956,Who are the Amish?,18797,1
142726,4963,Who are the Anabaptists?,17001,0
142787,4964,What is Pygmalion?,3001,1
142787,4965,What is Pygmalion?,13000,1
142787,4956,What is Pygmalion?,12000,1
142848,4966,What,2500,0
142848,4956,What is smoke?,16800,1
142848,4967,What is execute?,16601,0
142892,4970,Who McCalla?,1100,0
142892,4969,Who is Susan B. Anthony,2800,0
142892,4968,Who was Amelia Earhart?,1000,1
142953,4971,What is ?,7200,0
142953,4972,What is High Noon?,20199,1
142953,4956,What is High Noon?,21000,1
143014,4956,Who is Churchill?,0,1
143014,4973,Who was Winston Churchill?,1999,1
143014,4974,Who is W. Churchill?,900,1
143075,4977,Who is Napolon,5200,1
143075,4975,Who is Nicolas I,3200,0
143075,4976,Who was King George III,1800,0
143136,4978,Who is Scrooge,1400,1
143136,4980,Who is Ebenezer Scrooge?,4601,1
143136,4979,Who is Oliver Twist?,7700,0
143195,4982,What is the Dayton 500?,3000,0
143195,4974,What is the Daytona 500,8800,0
143195,4981,What is the Rose Bowl,500,0
143253,4985,"What is July 4, 1776?",6100,1
143253,4984,What was?,5000,0
143253,4983,What was?,3501,0
143314,4986,What is Camp David?,2200,1
143314,4981,What is Warm Springs?,11599,0
143314,4987,What was [Hot Spri crossed out] [Camp Davi crossed out] Sha,10000,0
143375,4989,What is 30 degrees,2500,0
143375,4988,What is 360,199,1
143375,4990,What is [180],500,0
143427,4992,Who [Wes Craven] Hitchcock,3500,1
143427,4993,Who was Alfred Hitchcock,5000,1
143427,4991,Who is Hitchcock?,12200,1
143487,4986,Who is Diana Ross?,3400,0
143487,4995,Who is Tina Turner?,0,0
143487,4994,Who is Tina Turner?,4200,0
143548,4996,What is General Electric?,4900,0
143548,4994,What is General Electric,10000,0
143548,4997,What is General Electric?,18601,0
143601,4999,Who is Ronald Reagan?,3600,1
143601,4998,Who is Ronald Reagan,4100,1
143601,5000,Who is R Reagan?,11500,1
143644,5001,What\'s the Camelot H,4399,0
143644,5002,What is the Algonquin?,3200,1
143644,5003,What is the Algonquin Hotel?,7100,1
143705,4994,Who is J. Seinfeld,4800,0
143705,5005,Who is Jim Nabors,8601,1
143705,5004,Who is Jim Nabors?,9001,1
143742,5006,What is Earth,1000,0
143742,5008,What is the,1000,0
143742,5007,What is Jupiter?,8500,1
143801,5010,Who was Étienne?,4200,0
143801,5009,Who was Escofier?,5999,1
143801,5004,Who is Poisson?,13801,0
143862,5011,Who was Wallace?,5700,1
143862,5012,Who is Nader?,15000,0
143862,5009,Who is Buffet?,6801,0
143921,5013,What is Afghanistan?,12600,1
143921,5014,What is Afghanistan?,12001,1
143921,5009,What is Afghanistan?,8001,1
143982,5016,Who is James Madison?,3000,0
143982,5015,Who is Ben Franklin?,3700,1
143982,5009,Who was Ben Franklin?,3500,1
144043,5017,Who was Orson Welles?,2098,0
144043,5009,Who was Jimmy Stewart?,16300,0
144043,5018,Who is James Dean?,20001,1
144104,5019,What is Columbus Day?,9500,1
144104,5020,What is Presidents\' Day,9600,0
144104,5021,What is President\'s Day?,7501,0
144165,5018,What is eleven?,2296,0
144165,5022,What is a ton?,10200,0
144165,5021,What is one?,1601,1
144222,5025,What is Horse?,3000,1
144222,5024,What a slow,6500,0
144222,5023,What is the Greyhound?,11600,0
144283,5019,Who is Truman Capote?,4400,1
144283,5026,Who is Capote?,399,1
144283,5027,Who is Truman Capote?,800,1
144344,5029,Who is Napoleon?,2227,1
144344,5028,Who is Napoleon?,15800,1
144344,5027,Who is Napoleon Bonaparte?,8401,1
144405,5030,Who is Henry Fonda?,8400,1
144405,5031,Who is Laurence Olivier,6000,0
144405,5027,Who is Henry Fonda?,8601,1
144465,5032,What is the New York Times,4000,0
144465,5027,What is Hallmark??,2101,0
144465,5033,What is a cash register?,12101,0
144526,5034,What is large lizard?,7000,1
144526,5027,What is giant lizard?,14400,1
144526,5035,What is big lizard?,3801,1
144586,5036,What is a learn,3401,0
144586,5037,What,1000,0
144586,5038,What is a grasp?,10000,0
144638,5041,What is Febuary?,500,1
144638,5039,What is September???,2800,0
144638,5040,What is Febuary?,5000,1
144699,5035,What is Ohio,8999,0
144699,5042,What is Virginia?,10200,0
144699,5043,What is [Virginia crossed out] Massachussetts,4099,1
144754,5046,What is Heinz?,1100,1
144754,5045,What is Heinz,7000,1
144754,5044,What is the Heinz company?,4500,1
144810,5048,What is the wishbone?,3800,1
144810,5047,What is the com,5700,0
144810,5049,What is the wishbone?,3000,1
144871,5051,What is ?,4801,0
144871,5043,What is International Students Union,2801,0
144871,5050,What is Amnesty International,11201,1
144932,5053,Who is Reggie Bush?,9000,1
144932,5052,Who is Reggie Bush,5601,1
144932,5050,Who is [Johnson crossed out] Bush,8001,1
144993,5055,Who is John Huston?,1905,0
144993,5054,Who is [Spielberg crossed out] Welles,9500,0
144993,5050,Who is John Huston,3401,0
145051,5057,What is Delphi?,4500,1
145051,5056,What is Delphi?,5200,1
145051,5058,What is Delphi,6801,1
145112,5061,Who is Lindberg?,1800,0
145112,5060,Who was Emerson,3900,0
145112,5059,Who is Mark Twain?,1301,1
145173,5064,Who is Fidel Castro?,4999,1
145173,5062,Who is Castro?,2200,1
145173,5063,Who is Castro?,1000,1
145234,5065,What is Cardinals?,3000,1
145234,5067,What is Giants?,3000,1
145234,5066,What are Giants?,2701,1
145295,5068,What is The Great Salt Lake?,2600,0
145295,5070,What is Lake Champlain?,5600,1
145295,5069,What is The Great Salt Lake?,4000,0
145356,5062,What is the iron river?,2001,0
145356,5059,What is silver?,5399,0
145356,5057,What is Salt?,4801,1
145417,5056,What is St. Lawrence?,4599,0
145417,5064,What is St. Lawrence?,8199,0
145417,5066,What is Halifax?,6001,0
145478,5063,Who is Raul Ramirez?,832,0
145478,5058,Who is Neil Young,1000,0
145478,5070,Who is Frank Zappa?,600,1
145539,5066,What are Phillistines?,4000,1
145539,5057,What [is] are Philistine,6000,1
145539,5070,What are urchins?,7100,0
145600,5070,Who is Donna Shalala?,1000,1
145600,5057,Who is Albright?,4701,0
145600,5066,Who is Shalala?,300,1
145661,5050,What is Wyoming?,0,1
145661,5071,What is Montana?,9001,0
145661,5072,What is Wyoming?,5801,1
145722,5072,Who is Tennessee Williams,11000,0
145722,5073,Who is G.B. Shaw?,15000,1
145722,5074,Who Samuel Beckett?,15401,0
145780,5075,Who is Gerald Ford?,5600,0
145780,5073,Who is J.Q. Adams,8500,0
145780,5076,Who was John F. Kennedy?,10001,1
145841,5079,Who is Dan Wellers Einstein?,0,0
145841,5078,Who is Goddard,0,1
145841,5077,Who was Goddard?,2000,1
145902,5080,"What is Here\'s looking at you, kid",1600,0
145902,5081,What is We\'ll always have Paris?,6600,0
145902,5076,What is [this is crossed out] tomorrow is another day?,11201,1
145963,5082,Who was McKinley?,8799,0
145963,5083,Who is Wm. Henry Harrison,4300,1
145963,5076,Who is William Henry Harrison?,6401,1
146024,5084,What are (Angola crossed out) Australia and Argentina?,2400,1
146024,5085,What Australia & Argentina,12700,1
146024,5076,What are Australia and Angola?,8401,0
146085,5086,What is,2200,0
146085,5087,What is April Showers bring May Flowers,2199,0
146085,5085,What is GMM?,2200,0
146142,5088,Who was Truman,799,1
146142,5090,Who is Truman?,5000,1
146203,5092,Who is Jack London?,2599,1
146203,5091,Who is Jack London?,14000,1
146203,5085,Who is London,9201,1
146252,5095,What is Gettysburg Address!!,3000,1
146252,5093,What is the Gettysburg,4500,1
146252,5094,What is The Gettysburg Address,4500,1
146313,5097,Who is Beatrix Potter?,11599,1
146313,5096,Who is Beatrix [poorly written Potter? crossed out] Potter?,12300,1
146313,5085,Who is Beatrix Potter,201,1
146352,5100,Who is Ashley &,1300,0
146352,5099,Who knows?,2000,0
146352,5098,Who was Stephen Foster?,7900,0
146397,5102,What i,1500,0
146397,5101,What is The Last Supper,1500,1
