category_id,category
134731,"""SO"" WHAT?"
134732,CDs
134757,MEDITERRANEAN HISTORY
134759,NEVER HEARD OF IT BEFORE
134760,FEMALE FILM ROLES
134761,BAN THAT BOOK!
134762,"""C.D.""s"
134786,FAMOUS FEUDS
134787,STAR TREK WRITERS
134788,DID THEY MOVE IT?
134789,"WORD""ZZ"""
134817,SURPRISING SINGERS
134818,IVAN
134846,FAMILY-FRIENDLY MUSICALS
134847,A BILLION REASONS
134878,MILITARY STUFF
134880,"SPELLING ""BE"""
134905,WHAT DOESN'T BELONG?
134906,COURT-LY
134908,"""LOW"""
134933,JAPANESE CULTURE
134934,SAMUEL L. JACKSON
134937,MEDICINE MEN & WOMEN
134964,SOUTH AMERICAN ANIMALS
134965,TRADING PLACES
134966,"BELGIUM, BELARUS OR BELIZE"
134969,FOR SAX AND VIOLINS
134994,17th CENTURY FRANCE
134995,HEDY LAMARR-VELOUS
134996,"WHERE YA FROM, TERPSICHOREAN?"
134997,WHAT'S THAT ON TOP OF YOUR HEAD?
134998,SHAKESPEAREAN ROUND-UP
135024,NAME'S ALMOST THE SAME
135026,COLLEGE FOOTBALL COACHING LEGENDS
135027,COOL CARS
135028,JESUS
135056,WORLD OF SINGERS
135057,YOU ANIMAL
135059,BUTTONS
135060,"""BO""s"
135086,LANDMARKS THE SPOT
135087,THE HISTORY OF HOCKEY
135090,THE U.S. SENATE GLOSSARY
135114,WELCOME TO CARLSBAD CAVERNS
135117,JACK LONDON
135118,"""CAL"" OF THE WILD"
135119,THE ASSASSINATION BUREAU
135143,SPACE: 2007
135148,ALSO A CANNED DRINK
135175,SNL ACTORS IN THE MOVIES
135178,AND SIX
135179,"""PANT""s"
135204,HISTORIC NEW YORK CITY
135207,THE HOBOKEN FIVE
135208,ANIMALS ALOFT
135209,INNOCENT POPES
135237,ON THE U.S. MAP
135238,CURSES
135240,"""PAN""HANDLING"
135262,'60s MOVIES
135263,MARCH!
135265,TUNES ON TOONS
135266,HISTORIC CONSTRUCTIONS
135267,BRAZILIAN FOOD
135268,"STARTS & ENDS WITH ""L"""
135293,GEORGE BERNARD SHAW
135294,MAN & SUPERMAN
135295,MAJOR BARBARAS
135296,SAINT JOAN
135297,"""AND""ROCLES"
135298,THE LION
135323,HOUSEHOLD PRODUCTS
135324,THE WORLD OF MR. BURNS
135325,RELIGIOUS RHYME TIME
135326,PASS THE CHOCOLATE
135329,THE CANARY ISLANDS
135356,LET'S PLAY BLACKJACK
135358,HOW'S THE WEATHER?
135359,"WORD""Z"""
135386,TV NEIGHBORS
135387,THAT WORD'S FOREIGN TO ME
135389,BRITISH TIDBITS
135390,DRINK UP!
135416,QUOTES FROM BRUCE WILLIS MOVIES
135418,WEB SLINGERS
135419,UNFINISHED OPERAS
135446,OPENING LINES OF SHAKESPEARE
135449,THE WALTZ
135450,OFFICIAL STATE DINOSAURS & FOSSILS
135451,SCRAMBLED FRUITS
135477,SPORTS BY POSITION
135479,THROWDOWN WITH BOBBY FLAY
135506,THE WORLD MAP
135507,THE MISFITS
135508,ALL MY SONS
135509,THE CRUCIBLE
135510,"""DEATH"""
135511,OF A SALESMAN
135538,ON THE BIG SCREEN
135539,MAKING PIANOS AT STEINWAY
135541,"COUNTRIES THAT END IN ""O"""
135569,1960s SPORTS LEGENDS
135570,WE PREDICT THE FUTURE!
135572,THE TOOL SHED
135573,"""ARG""!"
135599,MUSICAL INSTRUMENT MOVIES
135600,A SCHOOL OF DAUPHINS
135601,GEEK SPEAK
135602,LOCKE
135603,"""KEY"""
135630,SHERLOCK HOLMES
135631,ELEMENTARY
135632,MY DEAR WATSON
135633,THE SIGN OF THE FOUR
135634,"THE ""RED"" HEADED LEAGUE"
135660,IRISH SONGS
135661,THE NEXT NATION IN ALPHABETICAL ORDER
135662,HERE'S A MELANGE POUR VOUS
135689,BOOK TITLE REFERENCES
135691,TV MOVIE BIOS
135693,RUSSIAN FIRST NAME'S THE SAME
135694,A LITTLE FOOD & DRINK
135721,MISSISSIPPI MISSES
135722,THE RISE OF THE MACHINES
135723,THE LOVELY BONES
135724,"THERE'S ""AU"""
135725,IN THEM THAR HILLS
135752,HORROR MOVIE SERIES BY CHARACTER
135753,BRITISH SUCCESSION
135755,THE WORLD ALMANAC'S WIDELY KNOWN AMERICANS
135756,"ON ""ICE"""
135781,SIMON BOLIVAR
135782,H2O MUSIC
135784,A BUNCH OF HOODS
135809,BEATLES TUNES
135810,OPTICAL ALLUSIONS
135811,MILKING COWS
135812,HONORARY U.S. CITIZENSHIP
135813,THINGS TO DO IN DENVER
135815,"""O""..."
135839,MIKE TV
135840,PLAY THE PALACE
135842,A WOMAN OF DISTINCTION
135843,"BREATHE A ""CY"""
135868,PLAGUES & PESTILENCE
135873,LOAD THE MAGAZINE
135874,"ON THE ""Q...T"""
135900,WOODY ALLEN FILMS IN OTHER WORDS
135901,EVERYDAY SCIENCE
135903,TERMES D'ART
135904,SOUNDS LIKE BEFORE & AFTER
135931,THE PURSUIT OF HAPPY DAYS
135932,AT THE PHARMACY
135933,ONE OF THE 7 DEADLY SINS
135934,YOU CAN'T HAVE ONE WITHOUT THE OTHER
135935,"""W""ORDPLAY"
135961,OSCAR-WINNING MOVIE SYNOPSES
135963,THE STATE'S JR. SENATOR
135991,IKE SPEAKS
135992,MOVIE COMEDIES
135994,WHERE'D YA GO TO SCHOOL?
135996,"THE ""BAY"" STATE"
136022,POP CULTURE'S PARTING WORDS
136025,MEN & WOMEN OF LETTERS
136051,ANCIENT NAMES
136053,PAPA WAS A ROLLING STONE
136055,HOMELANDS
136056,LAST WILLS & TESTAMENTS
136057,"A ""LONE"""
136083,THE JONATHAN CLUB
136085,FRENCH BUSINESS
136086,POLICE & THIEVES
136115,PARENTS ARE PEOPLE TOO
136116,CHAT ROOM CLICHES
136142,WHAT'S THE DOG BREED?
136144,THAT'S MY RUNNING MATE
136173,BUNNY
136174,LOCO FOR LOGOS
136175,NURSERY RHYMES ON THE 11 O'CLOCK NEWS
136176,NOMS DE PLUME
136177,"""MAN"" IN THE MIDDLE"
136203,CLINT EASTWOOD: A CAREER IN HOLLYWOOD
136204,"MY, YOU'VE AGED"
136205,VIVA ITALIA
136206,I'LL HAVE THE LAME DUCK
136207,"CROSSWORD CLUES ""Q"""
136233,PRESIDENTIAL PORTRAITS
136234,SO YOU WANT TO BE A BALLET DANCER
136235,IT'S A LEAP
136236,IMPERSONATORS
136238,"THEY'RE ""OFF"""
136263,THE WINNING SIDE
136264,CINEMATIC CHICAGO
136265,ROMANIA MANIA
136270,MEDIEVAL TECHNOLOGY
136293,SCHOOLS IN TV & FILM
136296,HOBBYISTS
136297,FUTILE PHRASES
136321,CANDY LAND
136322,OTHELLO
136323,CAREERS
136326,TWISTER
136328,UNO
136349,"BY GEORGE, IT'S GEORGE"
136350,OF THE SEA & SHIPS
136351,LENIN
136352,McCARTNEY
136378,"STARS, NOT CARS"
136379,"""I"" ON THE WORLD"
136381,I'M FEELING BOOKISH
136382,ALMOST BEFORE & AFTER
136405,PROS & CONS IN HISTORY
136407,THE POLICE
136411,"STRAY ""CAT""S"
136436,HISTORIC CHICAGO
136438,ASTEROIDS
136467,"""MOTHER""s DAY"
136469,...AND WE LIKED IT!
136497,CELEBRITY DAUGHTERS & MOMS
136498,THE SCIENCE OF COLOR
136499,FAMOUS VEHICLES
136502,THE LAST CATEGORY
136529,THE IVY LEAGUE
136531,KEGLER PARTY
136532,DATE NIGHT
136533,FILL IN THE (BLANK)
136563,"""A""BBREVIATIONS"
136588,EUROPEAN GOVERNMENT
136589,THE UNLUCKY 13th CENTURY
136590,SWING TIME!
136592,BEE HEALTHY
136594,"""Y""s"
136619,SAUL BELLOW'S LIBRARY
136620,WHO PLAYS 'EM?
136622,THE DISCOVERY CHANNEL
136623,IT ACTUALLY HAS A NAME
136631,COLLEGE FOUNDERS
136649,BUSINESS PARTNERS
136650,BORN IN THE WINDY CITY
136652,WHAT THE KIDS ARE CALLING IT
136653,BUT IS IT ART?
136678,ROAMIN' THE WORLD
136679,GREEK LIFE
136680,CARIBBEAN TASTE TREATS
136681,THE 12 TRIBES OF ISRAEL
136682,ENGLISH ROYAL HENRYS
136683,"PARDON MY ""FRENCH"""
136708,RENAISSANCE LITERATURE
136710,CHICAGO TV
136711,GOING TO TOWN
136713,A CAST OF THOUSANDS
136741,FOREIGN COLLEGES & UNIVERSITIES
136771,ROGER EBERT ON MOVIES
136773,SCIENCE FAIR
136774,NUKE IT!
136775,"START ""IN"" ON IT"
136801,MONET'S CRONIES
136804,SOUTHERN CALIFORNIA
136831,GENERAL INFORMATION
136833,WEAPONRY
136862,TV PRODUCERS
136863,TOUGH BODIES OF WATER
136864,"HELLO, DELI!"
136865,ALSO A BOOK IN THE BIBLE
136866,"IS IT ""TEA"" TIME YET?"
136891,BEFORE THEY WERE SENATORS
136896,COLD
136897,BLOOD
136926,LET'S RUN IT UP THE FLAGPOLE
136953,SHORT LINE
136954,PARK PLACE
136955,THE ELECTRIC COMPANY
136957,"""B"" & ""O"""
136982,IT HAPPENED ON APRIL 2
136983,SCRAMBLED COUNTRY SINGERS
136985,"""D""RINKS"
136986,"YO, DOG!"
136987,WORDS WITH 5 VOWELS
137015,WHO MIGHT HAVE SAID IT?
137017,THE 2007 FORBES 400
137018,"""I"" POD"
137043,THE QUASI-WAR WITH FRANCE
137044,WHAT I REALLY WANT TO DO IS DIRECT
137045,QUESTIONS FROM A 1927 QUIZ BOOK
137046,THE IOWA STATE FAIR
137047,LITERATURE PUZZLES ME
137073,SPORTS FIRSTS
137077,FAIRY TALE FEMMES
137079,TOM JONES
137104,PARISIANS
137106,SHAKESPEAREAN OPERAS
137134,1950s ACHIEVEMENTS
137137,SECRETARIES OF COMMERCE
137140,"PUT A ""CAP"" ON IT"
137168,ODD COUPLES
137169,NORSE
137170,TO ALASKA
137196,WE LOVE LUCY
137197,COUNTRY DANCING
137198,THE COCKTAIL HOUR
137199,HOLLYWOODSPEAK
137226,BIBLICAL MADNESS
137227,OSCAR WINNING ROLES
137228,FROM RUSSIA
137229,"WITH ""LOVE"""
137254,'90s TRENDS
137256,MOVIE ADJECTIVES
137257,FUN ON THE MAP
137258,MAKE IT STICK
137259,"""BARN""S"
137260,NOBEL
137286,THE SONGS OF PAUL SIMON
137287,ANIMAL NAMES
137289,PRESIDENTS AT REST
137290,"VERY WORD ""E"""
137316,DORIS' DAY
137317,"""WHOLE""SOME"
137318,CALAMITY JANE
137319,PILLOW TALK
137321,THE HUDSON
137345,CLASSIC DRAMA
137348,BEST DIRECTOR
137349,THE JACKSON FIVE
137380,"""WHIP""s & ""CHAIN""s"
137405,YEAR OF THE HEADLINE
137406,BRITISH ACTRESSES
137408,YOU AUTO KNOW
137409,ALL THE TEA
137410,IN CHINA
137437,LOGO LADIES
137438,BOOKS BY TV NEWSPEOPLE
137439,CIVIL WAR SLANG
137440,ACCOUNTING EXAM
137468,DISNEY CINEMA
137469,THE COUNTRY'S FIRST MONARCH
137494,ITALIAN VOCABULARY
137497,"""DREAM""Y SONGS"
137498,BILL GATES' 50 BILLION
137500,GANGSTER'S DICTIONARY
137527,TV MINISERIES
137530,THAT'S WHAT THEY SAID
137553,MEET THE FLINTSTONES
137557,VIEWER MAIL
137583,THE TEN COMMANDMENTS
137584,BORN ON THE THIRD OF JULY
137585,FROM A TO B
137587,THEY MEANT BUSINESS
137610,FAMOUS NAMES OF THE 1950s
137613,PASTA BAR
137614,CHICKEN
137615,GORDON
137616,"""BLUE"""
137642,OSCAR-WINNING FILMS IN OTHER WORDS
137645,AUSTEN-TATIOUS
137646,IT'S JAPANESE TO ME
137672,DISNEYANA
137673,PIRATES OF THE CARIBBEAN
137674,HAUNTED MANSION
137702,THE YUKON
137703,THE RIGHT GENES
137704,THE Y2K BUG
137734,WHAT'S THE MATTER...YELLOW??
137736,PARTY TIME!
137737,"""SEA"" YA"
137764,FRENCH SOLDIERS
137765,TRIVIAL STEW
137766,LEGENDS OF SPORTS
137775,CELEBRITY SECRET LIVES RHYME TIME
137792,BITS OF YOU
137793,1960s POP MUSIC
137818,1999 U.S. STAMPS
137819,OH MAYAN GODS!
137822,"VERB""LE"""
137846,WESTERN EUROPE
137847,HOME COOKIN'
137848,JOE DiMAGGIO
137851,GOOD PROVERBS
137877,GREEN STUFF
137878,FILM NARRATORS
137879,THEY REST IN RHODE ISLAND
137880,HUMANITARIANS
137908,BETSY ROSS
137909,STARS
137910,STRIPES
137911,FOREVER
137912,"""OLD"" GLORY"
137938,MADAM PRESIDENT?
137939,POP MUSIC THROUGH THE YEARS
137971,MOVIE BLURBS
137972,AMERICA'S MOST HAUNTED
137973,2x4s
138000,OLD RADIO CRIME FIGHTERS
138028,INTERNET BUSINESS
138029,THE NATIONAL ASSOCIATION OF CHILDREN'S HOSPITALS
138031,EMERIL GOES INTERNATIONAL
138033,"FROM ""RAG""s"
138034,TO RICHES
138058,MAN-AGRAMS
138061,JEOPMARK CARDS FOR LITERARY CHARACTERS
138083,SHAKESPEAREAN ALPHABET
138084,FAMOUS COMEDY TEAMS
138085,A HOST OF GHOSTS
138087,VIRGINIA
138088,"THE ""OLD"" DOMINION"
138113,THE GERALD R. FORD MUSEUM
138114,SONGFUL WOMEN
138115,TECHNO THRILLERS
138117,WHAT'S FOR LUNCH?
138118,"""DIC""-TIONARY"
138141,HAVE SOME WINE
138143,LEFT TO YOUR OWN DEVICES
138144,"""T.W."""
138171,ASIAN PERSUASION
138172,"""OO"" WHO?"
138173,LITERARY SEQUELS
138199,1950s FICTION
138201,"MOVIE ""NIGHT"""
138202,BRITISH VS. AMERICAN AUTO TERMINOLOGY
138204,ON THE CUTTING EDGE
138205,STARTS & ENDS WITH THE SAME LETTER
138260,U.S. AGRICULTURE
138262,PRO SPORTS TEAMS IN OTHER WORDS
138265,MOUNTAIN RANGES
138292,ROCK BAND COUNTRY OF ORIGIN
138293,POLITICAL ASYLUM
138294,HARRIET
138296,"CUT TO THE ""QUICK"""
138325,CEPHALOPODCAST
138354,CATCH HER
138355,FIRST BASE
138356,LEFT FIELD
138357,"""SHORT"" STOP"
138386,APRIL 15: DAY OF DOOM
138414,THE COLORS IN THE NATIONAL FLAG
138416,"""EX""TRA!"
138417,REED: ALL ABOUT IT
138441,ROCK & ROLL FRONTMEN
138442,MERGERS & ACQUISITIONS
138444,"""F""OOD"
138471,ACTRESSES ON TV
138473,MARK TWAIN: BOOK LOVER
138474,ROGER!
138502,WHO THOUGHT OF THAT?
138505,TV THROUGH THE YEARS
138531,NEW YORK BUILDINGS
138532,"""GREAT"" MOVIES"
138533,V.P.s BY MIDDLE NAME
138535,THE CORNER DRUGSTORE
138536,"QUESTIONS, QUESTIONS"
138562,FOR WHAT ITS WORDSWORTH
138564,THE VOICE OF GOD
138565,ACTRESSES' MIDDLE NAMES
138566,CHILDREN'S GAMES
138567,"EASY AS ""PIE"""
138595,FILM FOLK
138597,"""BOR""ING"
138622,LITERARY BOTANY
138623,FATHER'S DAY
138624,WHO'S WHO IN THE BIBLE
138626,STATE OBJECTS
138627,PRO STADIUMS & ARENAS
138628,"""HORSE"" SENSE"
138657,ON WORDS
138658,CHRISTIAN SLATER
138684,AUTHORS ON AUDIOTAPE
138686,ENTERTAINING CANADIANS
138687,CHESS MANIA
138713,THE ARTICLES OF CONFEDERATION
138717,"""RAIN""Y SONGS"
138744,ANTIBIOTICS
138747,MISQUOTED
138748,____ OF ____
138749,'80s SONG LYRICS
138775,THE TV CHARACTER IN COMMON
138777,IT'S ONLY MONEY
138806,FOR FISH AFICIONADOS
138807,FAMOUS LASTS
138810,"""FOR"" WORDS & ""BACK"" WORDS"
138835,SCREEN SIRENS
138836,HAIL THE ROMAN EMPEROR!
138837,MILITARY SCIENCE
138865,CLASSIC MOVIES
138868,"ENDS IN ""IC"""
138893,MAFIA FAMILY TIES
138897,FOREIGN GEOGRAPHICAL TERMS
138928,CASTING SPELLS
138929,SPELLING CASTS
138957,"OLD, OLD SONGS"
138958,BIBLICAL DATING GAME
138959,"MUST BE ""LOVE"""
138989,THEY HAVE LAST NAMES
138990,NONMETALS
139015,SOAPS
139017,DAYS OF OUR LIVES
139019,AS THE WORLD TURNS
139020,"GUIDING ""LIGHT"""
139045,BANDS OF THE '70s
139047,IT GROWS ON TREES
139050,SHOPPING SPREE
139051,LET'S SPEAK SWAHILI!
139076,GEMS & MINERALS
139077,"""HOUSE"" MUSIC"
139078,PARTY LIKE IT'S 1899
139079,WALLACES
139080,RELATIVE LIT
139081,ANAGRAMMED EXISTENTIAL PHILOSOPHERS
139107,SIZE MATTERS
139109,THE GOLDEN AGE OF RADIO
139110,LICKETY
139111,SPLIT
139136,THE MEXICAN WAR
139137,MEG RYAN MOVIES
139139,LET'S GROW SOMETHING!
139167,C IN HISTORY
139168,MUSICAL NICKNAMES
139170,2-WORD PSYCH TERMS
139172,"GOING ""NATIONAL"""
139199,COASTING ALONG
139201,SHAKESPEAREAN COMEDIES
139202,TINSELTOWN TRAGEDIES
139228,I'M AN ANIMAL
139230,LAMPLIGHTERS
139232,STATE LAKES
139259,BIRD-BRAINED TELEVISION
139261,"""EGO"" MANIAC"
139262,BACON
139263,EGGS
139290,"I ""LIKE"" THIS SONG"
139292,RHYME QUEST
139293,WHO'S FOR DESSERT?
139322,BUSINESS TALK
139352,BILL TO LAW
139353,HILLARY & JACKIE
139354,SPORTS 1998
139355,THE FORGOTTEN MARX BROTHERS
139379,MONGOLIA
139382,SAVE THE PRINCE OF WALES
139384,"BE MY ""PAL"""
139411,I DO KNOW JACK
139412,A WORLD OF SOUP
139413,& A BIBLE PERSON TO BE NAMED LATER
139414,40 YEARS OF BARBIE
139441,"""GAY""IETY"
139442,REALLY TOUGH CAPITALS
139443,'50s POP MUSIC
139444,EGAD!  MORE POET-TREE!
139472,MELROSE PLACE
139473,FANTASY ISLAND
139474,HOTEL
139475,THE LOVE BOAT
139476,A SPELLING PRODUCTION
139501,BACK IN '68
139526,ARABIAN NIGHTS
139527,GET THE VIBE
139530,THE UMPIRE STRIKES BACK
139543,RETURN OF THE GETTY
139549,HENRY FORD
139550,VOYAGERS
139551,SEVEN
139552,SO FUNNY IT'S SCARY
139553,20 YEARS FROM NOW
139581,"LEADING ""ROLL""s"
139603,THE 1995 EMMY AWARDS
139629,L.A. GEOGRAPHY IN POP CULTURE
139630,LOOK OUT BELOW
139632,FUN WITH FASHION
139658,MUSICAL INITIALS
139661,"I AM SAM, SAM I AM"
139662,"THE L""ONE""LIEST NUMBER"
139687,21st CENTURY OSCAR WINNERS
139688,HISTORY OF THE JEWISH PEOPLE
139692,THE UNIVERSAL DECLARATION OF HUMAN RIGHTS
139693,"""PIE"" FLINGING"
139720,INNOVATION
139723,ANTONYMIC
139751,YELLOW THERE!
139752,"FEMALES, WOMEN & LADIES"
139754,SARDI'S
139780,THE ROCKIES
139781,CAT SKILLS
139782,THE ANDYS
139783,ATLAS
139784,"THE ""ALP""s"
139812,THE NEW CAR LOT
139813,"""TU"""
139814,MANY IRONS
139815,IN THE FIRE
139842,RELIGION BY THE NUMBERS
139869,NICE BUNNIES
139870,THE ELECTORAL COLLEGE
139871,LIVE FROM THE SCENE
139873,CLOTHES
139899,NICE BUNS!
139900,ENGLISH SOVEREIGNS
139903,"""W""RITERS"
139928,HISTORIC ISLANDS
139929,PASS THE DUCHY
139930,CLOWNS
139931,THAT YEAR'S HEADLINE
139932,A LITTLE GAME OF CARDS?
139933,BREAKFAST MENU
139963,"""GRANT""s & ""LEE""s"
139988,STATE GOVERNMENT
139990,10 CDs FOR A PENNY
139992,"FADE TO ""BLACK"""
139993,IF THE SHOE FITS
140023,JOHN
140024,ANIMAL WORDS
140050,CONTINENTS BY VOLCANO
140051,IT HAPPENED IN '99
140054,NO. 1 COUNTRY HITS
140055,"""TIE"" ME UP"
140080,ROOF OF THE WORLD
140082,WHAT'S YOUR MEDICAL BAG?
140084,AUTHORS' AFFAIRS
140112,SIMPLY SIMON
140113,OLD MEDICINE TERMS
140115,BRIT READ
140116,THE GREEN HORNET
140143,WORLD OF RELIGION
140144,ARTSY TYPES
140171,PLACE NAMES
140176,4-LETTER CLOTHES
140203,FUNNY MEN
140206,HERE COMES THE SUPREME COURT JUSTICE!
140207,"""DIS"" IS FOR REAL!"
140234,FELINE FOLLIES
140237,YOUR CHEATIN' HEART
140238,"OUT FOR A ""SPIN"""
140266,"""SING"" & ""DANCE"""
140298,"FILL THE ""BIL"""
140323,"""C"" IN PHYSICS"
140324,MIDDLE INITIAL J.
140353,ROYAL WIVES
140354,DIARIES & JOURNALS
140355,SITCOM CENTRAL
140359,"""B"" YOUR BEST"
140386,"NORTH, CENTRAL & SOUTH AMERICAN LEADERS"
140388,"THE GOOD OLD, OLD DAYS"
140389,INSIDE THE COUNTRY
140414,BASEBALL TERMS
140415,WILL...OF...FORTUNE!
140416,BRITISH ROCKERS
140445,WHEELS OF FORTUNE
140446,DIDN'T DIRECT IT
140448,COLORFUL SCIENCE
140450,"KILLER ""AP""s"
140477,TOM TIME
140480,CHICAGO FUN & SUNDRY FACTS
140506,WALKING WITH DINOSAURS
140507,TV & FILM FOOD
140509,MAJOR
140537,U.S. GOVERNMENT & POLITICS
140539,SPHERES
140568,FELINE FINE AT THE MOVIES
140569,THE FRENCH THEATRE
140600,AN HISTORIC OCCASION
140601,COMPLETE IT
140602,PLEASE DON'T SET THE DORM ON FIRE
140603,2- OR 3-LETTER WORDS
140630,QUAD FOOD
140631,OTHER GREAT LAKES
140632,COUNTRIES IN OTHER WORDS
140658,AMERICAN THINKERS
140660,& THE AWARD GOES TO...
140661,PEOPLE IN THE NEWS
140662,FEED ME!
140664,"THE ""DEL""s"
140689,ON WISCONSIN
140693,YOU CAN'T HANDLE THE TOOTH
140719,THE 7 WONDERS OF THE WORLD
140721,COLLEGE SPORTS FILMS
140722,FACTS FROM ALMANACS
140723,I LIKE TO DECORATE
140725,"GOT ""LK"""
140751,THE FRENCHMAN CLASS
140752,HOW SOPHOMORIC!
140753,I'M GOING TO BE A JUNIOR
140754,SENIOR YEAR
140755,"G""RAD"" SCHOOL"
140782,"""IQ"" TEST"
140783,WOLVES
140784,NAME THE DIRECTOR
140785,MINTY FRESH
140786,"KISS ME, YOU FOOL!"
140813,REACH FOR THE STARS
140814,CANADIAN POSTAL ABBREV.
140815,THE ROAD TO MELVILLE
140843,THE GREAT SEAL OF THE U.S.
140845,FAMOUS EX-TEENAGERS
140874,EVEN YOUNGER THAN YOU
140875,NEWTONIAN PHYSICS
140877,"CROSSWORD CLUES ""Z"""
140904,WHEN THEY WERE YOUNG
140905,FLASHCARDS: THE ELEMENTS
140907,HERE COMES COLLEGE
140933,CLIMATE
140938,IN THE TEENS
140965,I DON'T SPEAK...
140968,MYSTERY MEAT
140969,"""ACK""!"
140994,SCIENTIFIC AMERICANS
140996,AROUNDA ROMA
141027,ORIGINS
141028,BASEBALL '98
141029,HUMAN ANATOMY 101
141030,AS MOM SAYS...
141057,FANTASTIC VOYAGES
141059,BROADCAST
141060,CABLE
141087,"SING IT, SISTER"
141091,SABRINA'S WITCH HANDBOOK
141116,"""WORLD"" DOMINATION"
141118,MOVIE REMAKES
141121,THE DAY THEY DIED
141148,HOW TO BE A BAD SPORT
141151,CLASSIC STAR TREK
141180,"""KNIFE"", ""FORK"" OR ""SPOON"""
141204,TASMANIAN TIDBITS
141205,1998 MOVIES
141206,FAST FOOD CHOICES
141207,WHO ARE YOU?
141234,THE MASON-DIXON LINE
141235,HEADGEAR
141236,HIPPOCRATES' MEDICAL GUIDE
141238,CIVICS CLASS
141264,TELEVISION ACTORS
141265,WAY BACK IN 1995
141266,TV THE KIDS LOVE
141300,"""CHAR""MED WORDS & PHRASES"
141326,MADISON MEN
141327,MUSICAL STYLES
141328,FISHIN' IMPOSSIBLE
141329,"BY, THE BOOK"
141330,SHEER LUNAR SEA!
141357,THE BRAT FEST
141358,LET'S VISIT THE MIDEAST
141361,"GET YOUR ""B.A."""
141387,AMERICAN IDOL
141392,LET'S SPEAK FRENCH
141417,AMERICAN ISLE
141421,McLOVIN'
141422,WORDS IN UNIVERSITY
141448,THE DAIRY CATTLE CENTER
141449,THE NEW YORK TIMES ENTERTAINMENT
141453,"""NEW"" MEDIA"
141478,HISTORICAL DIARIES?
141481,FOREIGN COLLEGE TOWNS
141482,MAKE SOME NOISE!
141483,NEW MEDIA
141510,COLLEGE FOOTBALL GEOGRAPHY
141511,THE NEW YORK TIMES FASHION
141514,YOU'RE SUCH AN IDIOM!
141539,DR. DREW
141542,LEND ME YOUR IROQUOIS
141544,IT'S ALL FROM THE GREEK TO ME
141569,CIVIL WAR-ERA FICTION
141571,POP'S MUSIC
141572,AT THE THEME PARK
141573,THE RUSSIANS ARE COMING
141574,"""OFF"" CAMPUS"
141575,"BREWERS, BUCKS & PACKERS"
141601,FAMOUS COLLEGE DROPOUTS
141603,THE NEW YORK TIMES TECH BIZ
141631,THEY HAIL FROM WISCONSIN
141633,GET ME A SNACK!
141635,CHEER LEADERS
141636,"""RA"", ""RA"", ""SIS"", ""BOOM"", ""BA"""
141662,IT'S AN OLYMPIC YEAR
141665,OPERA SLAYS ME
141666,2 Ds & 1 C
141691,HISTORIC JOURNALS
141693,BIBLE STORIES
141697,NEW REALITY SHOWS?
141723,HAPPY MADISON
141724,WHAT'S WRONG WITH ME?
141725,LET'S GO TO THE BALLET
141726,FIGHT SONGS
141752,ALLIANCES
141758,TRENDS
141784,ON THEIR PERMANENT RECORDS
141786,HISTORIC FASHION
141788,"GIVE ME AN ""A""!"
141815,VOICES
141817,UNIVERSAL STUDIOS ISLANDS OF ADVENTURE
141844,ANCIENT CHINA
141874,SCIENCE HISTORY
141875,ANCIENT HISTORY: THE 1970s
141876,COMPUTERAMA
141905,THE CLASSICS
141906,SCOUTING BADGES
141907,RAGING HORMONES
141908,THE 10 COMMANDMENTS
141937,THE FAMILY CAR
141939,FROG STUFF
141940,I WAS A TEENAGE...
141967,THIS IS PLANET EARTH
141970,WOODSTOCK '99
141998,THEY WERE TEENS IN 1950
141999,STAR TREK: VOYAGER
142000,SCHOOL PLAYS
142001,ECO TRIP
142002,IT'S EASY
142031,FAIRY TALES
142032,IRREGULAR VERBS
142057,MODERN TECHNOLOGY
142058,DOT COM
142060,BANDS OF THE '90s
142061,WHERE'S THE LAKE?
142063,SNOW WHITE'S FORGOTTEN DWARFS
142089,FAMILIAR MOLECULES
142090,HOW POETIC!
142092,ALL AROUND NEW YORK
142119,YOUNG GOTHS
142121,"SPORTS RULES, MAN!"
142124,"THE ""REAL"" WORLD"
142149,OLD GOTHS
142154,FOREIGN AUTO PARTS
142183,CIVIL WAR SONGS
142184,HOLLYWOOD HEARTTHROBS
142185,IN THE THESAURUS
142212,SENATORS BY STATE
142213,THE PHANTOM MENACE
142214,THE 1830s
142242,TEENS ON BROADWAY
142244,NEWSPAPER TOWNS
142246,IT'S IMPERATIVE
142271,OLD EGYPT
142272,TECH BUSINESS & INDUSTRY
142273,THAT'S ENTERTAINMENT!
142274,MOUNTAINS HIGH
142304,THE FUTURE
142305,KID TUNES
142307,"THE ""PH"" SCALE"
142334,FUHGEDDABOUDIT!  IT'S BROOKLYN
142336,BRITTANY
142364,POST OFFICE
142365,LUNCH COUNTER LINGO
142366,NAME CHANGES
142368,PROVERBS OF DEATH
142424,THE 50th GRAMMYS
142428,"TIME TO ""BEG"" FOR IT"
142452,20th CENTURY AMERICAN ARTISTS
142453,"""M.J."""
142484,SHOTS HEARD AROUND THE WORLD
142486,TIME TO GET SIMON-IZED
142488,"ON THE ""WAR""PATH"
142514,GET YOUR MOVIE FACTS STRAIGHT
142516,A WHITE CATEGORY
142545,IT'S A TEAM THING
142549,THE ANATOMY OF EVEL
